,movie_id,title,tags
3358,595216.0,Play or Die,"Welcome to Paranoia, the ultimate escape game. Rule #1: Nothing is real. Rule #2: One of you will die. Lucas and Chloe, two passionate gamers, decide to participate to Paranoia, a very exclusive escape game. After solving a first riddle, they make it to the location of the finale in an abandoned mental hospital, lost in a frightening forest. There, four other participants are waiting on them. They soon realize that only one of them will get out of there alive. death match mind game deadly game strategy game abandoned building horror game intellectual game 공포 미스터리 "
3359,595503.0,Super Monsters Furever Friends,"On the first night of spring, the Super Monsters gather for food, fun and games in the park -- and get to meet their adorable new pets! 판타지 애니메이션 "
3360,596054.0,Heroic Losers,"In a town in the Northwest of the province of Buenos Aires, a group of neighbors is organized to recover the economy of the area, but when the corralito is implemented in the country and they suffer a fraud, their hopes disappear. Now, they will unite to recover the lost money and give the blow of their lives to their greatest enemy. 코미디 스릴러 "
3361,596161.0,Let Him Go,"Following the loss of their son, a retired sheriff and his wife leave their Montana ranch to rescue their young grandson from the clutches of a dangerous family living off the grid in the Dakotas. montana loss of loved one based on novel or book horse north dakota grief grandson death of son neo-western 1960s abusive father abusive husband daughter–in–law shooting an animal retired lawman 드라마 서부 스릴러 범죄 "
3362,596247.0,Pacto de Fuga,"During the last years of Pinochet's military regime,  a group of militants from the ""Manuel Rodríguez Patriotic Front"" plan a prison break of political prisoners, through a tunnel that will take them 18 months to dig. based on true story prison break 드라마 스릴러 "
3363,597219.0,The Half of It,"Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl. small town high school romantic comedy coming of age lgbt lgbt teen washington state chinese american teenage protagonist lesbian teenager 코미디 로맨스 "
3364,598014.0,The Last Warrior: A Messenger of Darkness,"Now that Ivan is about to turn 21, he is now grown up and finally old enough to marry the beautiful Vasilisa. But when Vasilisa is kidnapped and trapped in modern Moscow, Ivan and his friends must travel to the present day to rescue her. magic world fairy tale characters belogorie russian tales 모험 판타지 "
3365,599845.0,The Immortal,"After reuniting with his first mentor Bruno and receiving his latest mission, an exiled Ciro is left to fearlessly confront whatever comes his way, navigating a new chapter of gang warfare while grappling with devastating memories of loss and trauma. Weaving between his past as an orphan in Naples' cruel underworld and present as a hardened, cunning assassin with nothing left to lose, Ciro is plunged into the cold, dark depths of a world where immortality is just another form of damnation. organized crime street crime napoli gomorra 드라마 스릴러 범죄 "
3366,599960.0,French Exit,"“My plan was to die before the money ran out,” says 60-year-old penniless Manhattan socialite Frances Price, but things didn’t go as planned. Her husband Franklin has been dead for 12 years and with his vast inheritance gone, she cashes in the last of her possessions and resolves to live out her twilight days anonymously in a borrowed apartment in Paris, accompanied by her directionless son Malcolm and a cat named Small Frank—who may or may not embody the spirit of Frances’s dead husband. paris, france based on novel or book cat medium widow reincarnation ocean crossing socialite mother son relationship 드라마 코미디 "
3367,600479.0,A Mermaid in Paris,"A man rescues a mermaid in Paris and slowly falls in love with her. paris, france musician theatre group mermaid singer 판타지 드라마 로맨스 "
3368,600950.0,Hijra in Between,"After facing an irresistible change, what is she? Still him?  Two women with different personalities have unexpectedly become the best sisters - He Xizhen, Liu Wanting, who like the above students at the same time, but in fact Wen Haosheng has long noticed Liu Wanting, in the hope of his friend, Yu Ting When the twins entered the relationship, the three also formed an intimate triangular relationship until an accident caused Wan Ting to discover that she had a double sexuality, and at this moment she must choose to live as one of the genders.  Wan Ting unexpectedly refused to let the twins and Xi Zhen get caught off guard. After many years, Xi Zhen and the twins appeared a pure-looking boy, Liu Ting. love triangle intersexuality 드라마 로맨스 TV 영화 "
3369,601470.0,The Eyes of Tammy Faye,"In the 1970s and ’80s, Tammy Faye and Jim Bakker rose from humble beginnings to create the world’s largest religious broadcasting network and a theme park, and were revered for their message of love, acceptance, and prosperity. biography rise and fall based on true story televangelist biopic 드라마 역사 "
3370,601844.0,Becky,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives. child murder cabin eye ball escaped convict murder gore torture home invasion convict campfire killing a dog one eyed man house by the lake motorboat 공포 스릴러 범죄 
3371,602147.0,Inheritance,"The patriarch of a wealthy and powerful family suddenly passes away, leaving his wife and daughter with a shocking secret inheritance that threatens to unravel and destroy their lives. daughter father patriarchy family secrets buried memories hidden truth dark secret 스릴러 "
3372,602198.0,Saving Zoë,"Echo must deal with the regular dramas of high school, in addition to grappling with the murder of her older sister, Zoë. But when Echo receives a diary from Zoë's boyfriend, she begins to untangle the secret life her sister lived. based on young adult novel 드라마 미스터리 "
3373,602211.0,Fatman,"A rowdy, unorthodox Santa Claus is fighting to save his declining business. Meanwhile, Billy, a neglected and precocious 12 year old, hires a hit man to kill Santa after receiving a lump of coal in his stocking. santa claus hitman dark comedy north pole evil child christmas natalizio geni 판타지 액션 코미디 "
